"state","city","pop","aland_sqmi","density","n","pred","times"
"NC","Apex",59300,21.986,2850.4217061,19,12.990426283245,1.46261558979832
"KS","Independence",8505,7.669,1109.5067748,6,4.1028606270538,1.46239430129229
"OH","Vandalia",14997,12.347,1214.6251675,8,5.4766139642944,1.46075660109644
"MN","Clear Lake",707,1.045,689.73133753,2,1.36918664072635,1.46072123442499
"CA","Tracy",94740,25.889,3659.0990818,25,17.1168109322298,1.46055244163074
"CA","Vista",101638,18.748,5421.3995559,26,17.8016923527007,1.46053529545777
"UT","Kanab",4931,14.436,341.58125292,4,2.73879717665135,1.46049515243428
"CT","Derby",12339,5.056,2440.6261871,7,4.79302370424716,1.46045595263742
"GA","Nicholson",1869,3.957,470.20408446,3,2.05521671119883,1.4597000810927
"VT","Morrisville",2073,1.956,1060.0575344,3,2.05586644427214,1.45923875957911
"MI","Alanson",764,0.985,775.46738943,2,1.37069371336598,1.45911517686081
"WY","Evanston",11641,10.289,1131.6709662,7,4.79816438386551,1.45889124256319
"LA","Florien",599,2.233,268.26672103,2,1.371015312585,1.45877291204653
"CA","Merced",83676,23.254,3602.6192865,23,15.7695720090818,1.45850502390008
"WI","Sheboygan",47965,15.639,3068.074546,16,10.9713528754447,1.45834339498915
"WV","Fairmont",18388,8.602,2140.6870354,9,6.17173127333505,1.45826180716657
"MA","New Bedford",95363,20,4768.1677656,25,17.1466436089053,1.45801129190181
"TX","San Marcos",64776,35.591,1897.5397964,19,13.0316358493464,1.45799040271317
"MI","Fremont",4080,3.61,1033.0714054,4,2.74403709245097,1.45770624274878
"CA","Fortuna",12259,5.248,2336.0110616,7,4.80414057529616,1.4570764302767
"NC","Lillington",3657,4.614,792.56831941,4,2.74632668363422,1.4564909643986
"WV","Hurricane",6430,3.714,1717.5454365,5,3.43495903515036,1.45562143502568
"MA","Gardner",20683,22.068,937.26018862,9,6.18346170416374,1.45549538924769
"TN","Kingston",5994,7.08,845.76459654,5,3.43676808540786,1.45485522320504
"MI","Saginaw",48115,17.086,2816.6880376,16,10.9995166301883,1.45460937402356
"IL","Byron",3668,4.65,789.09751589,4,2.75048225411862,1.45429042271054
"WA","Duvall",8107,2.451,3307.9909695,5,3.43894045644799,1.45393619439529
"TX","Liberty Hill",2931,4.634,1306.4671529,5,3.43931981741401,1.45377582354625
"OK","Noble",7053,12.753,537.85380824,5,3.43977962055697,1.4535814940349
"WI","La Farge",759,1.009,752.49913278,2,1.37593633907731,1.45355562114246
"CA","Susanville",15010,7.918,1889.3758429,8,5.50621032029991,1.45290490820995
"PA","New Oxford",1813,0.619,2928.8236574,2,1.37677842952895,1.45266657081799
"TN","Winchester",8982,10.725,837.47369281,6,4.13047458714998,1.45261758023307
"NM","Kirtland",601,1.722,349.03792371,2,1.37699183552993,1.45244143675718
"SC","North Augusta",23845,20.528,1162.7285884,10,6.88890684514763,1.4516091195287
"NY","Horseheads",6336,3.888,1629.4800043,5,3.44649178947079,1.45075059086903
"NY","Liberty",4199,2.621,1602.2312947,4,2.75756115442201,1.45055713219111
"GA","Allenhurst",716,1.095,653.91398765,2,1.37902069381956,1.45030455957878
"WY","Powell",6180,4.29,1440.7209417,5,3.44826916179686,1.45000281746989
"CO","Wheat Ridge",31324,9.344,3353.2676896,12,8.28160444270453,1.44899458589466
"CA","Santa Maria",107263,22.81,4703.2324082,27,18.6349766541192,1.44888831905414
"NY","Rhinebeck",2563,1.506,1702.0529446,3,2.07141053779481,1.44828847071221
"IL","Mundelein",31051,9.585,3256.5094029,12,8.28591678825562,1.44824046712715
"GA","Ashburn",3704,4.746,780.51870136,4,2.76206532000621,1.4481916741893
"TX","Granger",1505,0.667,2256.8460344,2,1.38126399917507,1.44794912572431
"OH","Elyria",53757,20.503,2613.6974943,17,11.7410129922784,1.44791595164576
"OR","North Bend",9768,3.932,2484.1382292,6,4.1447436670084,1.44761666391077
"OR","Forest Grove",25553,5.834,4365.4816451,10,6.90894833324813,1.4473982895308
"OH","Franklin",11612,9.255,1265.2541,7,4.83726500194762,1.44709872152582
"NJ","Watchung",6006,6.016,998.38824537,5,3.45729305047532,1.44621816172412
"MS","Lumberton",2218,7.109,312.0206625,3,2.07571314092589,1.44528641306468
"WI","Belleville",2463,1.587,1552.3138053,3,2.07586083756697,1.44518358153342
"NJ","Sea Isle City",2029,2.204,920.43388634,3,2.0771088367316,1.4443152650203
"IN","Angola",8732,6.492,1344.9597475,6,4.15532180040206,1.4439314903167
"MT","Troy",964,0.846,1138.9433956,2,1.38526887538619,1.44376303801847
"ME","Lewiston",36225,34.146,1060.8938051,12,8.31531396880148,1.44312049370874
"DE","Milford",11732,9.853,1200.3241138,7,4.85165561687152,1.44280644645462
"LA","Franklinton",3745,4.371,856.87126204,4,2.77389817559513,1.44201399863635
"TN","Waverly",4146,8.714,475.8103873,4,2.77477012047535,1.44156085957663
"NY","Mayfield",791,1.006,786.08225874,2,1.38787851840911,1.44104831472754
"TX","San Angelo",101004,59.695,1693.5858106,23,15.9702600808892,1.44017692157205
"MO","Birch Tree",649,1.381,470.10866602,2,1.38891942891234,1.43996833679992
"NY","Lyndonville",781,1.024,762.33133164,2,1.38903677475412,1.43984668825923
"AL","Eufaula",11709,59.515,196.74022672,4,2.77971429579163,1.43899680843309
"NM","Lordsburg",2398,8.425,284.63164851,3,2.08485333147283,1.43895014326052
"NY","Caledonia",2094,2.098,997.93544797,3,2.0851040162859,1.43877714328313
"CA","Rancho Mirage",18528,25.353,730.77483267,8,5.56036562670433,1.43875430809424
"OK","Choctaw",12674,27.123,464.42241109,6,4.17104341436451,1.43848898319706
"GA","Kingston",679,1.259,539.44577327,2,1.39079006385608,1.43803155629027
"NY","Waterloo",4872,2.157,2258.6902497,4,2.78259066913805,1.43750931258569
"WI","Twin Lakes",6204,8.533,737.73661177,5,3.47903740134048,1.43717914560892
"KS","Reading",227,0.213,1064.7268783,1,0.696049253320974,1.4366799407209
"CA","El Centro",44079,11.842,3829.9037715,15,10.4429409965984,1.43637697511514
"MO","Clinton",8945,9.171,975.40379249,6,4.17929555948039,1.43564864331969
"MO","Carterville",1968,2.607,754.98815015,3,2.09063947807227,1.43496764098525
"NM","Melrose",629,1.69,372.15514581,2,1.39527509214084,1.43340908991022
"NH","Somersworth",11968,9.801,1221.0600774,7,4.88476266928656,1.43302765639224
"MN","Motley",660,1.388,475.35336182,2,1.39577083197541,1.43289998199019
"WI","Mosinee",4072,7.856,518.6151494,4,2.792015355648,1.43265687701479
"OH","Conneaut",12530,26.425,473.96926014,6,4.18981397411697,1.43204448623868
"OH","Mentor",47262,27.797,1700.2794993,15,10.4746846467805,1.43202401846154
"CA","Clearlake",15267,10.129,1507.1954045,8,5.58661936969462,1.43199303023884
"SC","Seneca",8533,8.195,1084.9402588,6,4.18999814066834,1.4319815423696
"IA","Fredericksburg",923,0.9,1025.9561689,2,1.39738937141124,1.43124031205431
"KS","Salina",46550,25.774,1808.6881733,15,10.4824535504601,1.43096269664287
"CO","Wellington",10437,3.63,2879.437242,6,4.19472024074559,1.43036952541406
"PA","Clearfield",5839,1.803,3238.8675788,4,2.79727545576224,1.42996285609278
"TN","Oak Ridge",29156,85.25,342.00738,7,4.89590299015695,1.42976689163843
"OH","Oxford",23110,7.739,3077.5227326,10,7.00310415688544,1.42793820796854
"IN","Walkerton",2256,1.899,1188.3022605,3,2.10150696184504,1.42754701957595
"PA","Sligo",666,1.407,473.36185179,2,1.40125758716976,1.42728932803823
"CA","Pasadena",141029,22.962,6142.7142291,32,22.4207847124863,1.42724710175639
"IN","Greensburg",11891,9.362,1284.404602,7,4.90605740043188,1.42680760306306
"WI","Shawano",8935,6.697,1334.0859279,6,4.20629729793885,1.42643269721807
"PA","Telford",4894,1.007,4858.9720895,3,2.10348999878489,1.4262012187997
"ND","Minot",47382,27.256,1738.6685011,15,10.5239727300078,1.42531726229481
"ID","Oakley",812,4.623,175.64957319,2,1.40371750961572,1.42478809753361
"OK","Quapaw",876,0.976,878.74345657,2,1.4038183562775,1.42468574446012
"OH","Cleveland",381009,77.735,4903.9491832,65,45.6348890803743,1.4243488109617
"TX","Houston",2320268,640.444,3624.3225295,204,143.248373249954,1.42409994174273
"MN","Shoreview",27130,10.767,2519.9983661,11,7.72661574519401,1.42365045224904
"MI","Manchester",2154,2.127,1010.0643991,3,2.10739428960633,1.42355894898074
"WI","Coleman",688,1.35,506.33611984,2,1.40511278155883,1.42337328807244
"NC","Cary",170282,59.233,2899.6330196,35,24.5905741337881,1.42330959047878
"AR","Luxora",1027,0.851,1205.0548978,2,1.40542789423951,1.4230541518334
"AR","Bryant",20968,20.494,1023.1248284,9,6.32681916324839,1.42251576467994
"NC","Faison",956,0.849,1219.3550828,2,1.40712925275247,1.42133353854155
"KS","Fall River",145,0.22,658.66939572,1,0.703582710691542,1.42129700574523
"OH","Kettering",54855,18.72,2934.8773072,17,11.9625252914478,1.42110462346555
"IN","Elkhart",52358,27.491,1903.2538558,16,11.2667215771955,1.42011142197611
"CA","Pleasanton",81777,24.141,3386.650683,22,15.4983358965042,1.41950723915865
"AR","Judsonia",1994,2.887,690.69348678,3,2.11413533057164,1.41901985015729
"IN","Columbia City",9234,5.454,1694.822531,6,4.22891955776883,1.41880211199042
"GA","Powder Springs",15758,7.379,2140.8691632,8,5.63898395849903,1.41869529313742
"ME","Rockland",7165,12.842,557.94967821,5,3.52488814759565,1.41848472650417
"PA","Selinsgrove",5902,1.83,3222.7914572,4,2.8199538155094,1.41846294715909
"TX","Seguin",29992,38.279,789.70911051,10,7.04998059334683,1.41844362088559
"MI","Wayland",4225,2.962,1426.2615423,4,2.82026990232365,1.41830397037686
"MA","Springfield",153606,31.87,4819.9246829,34,23.9835656724358,1.41763741323401
"CA","Lodi",67586,13.64,4955.7167997,19,13.4065196148854,1.41722091533018
"NJ","Millville",27391,41.999,652.17630127,9,6.35155163442819,1.41697659375326
"OH","New Vienna",1228,0.802,1439.9271205,2,1.4121286197858,1.41630158328168
"SC","Dillon",6311,5.293,1192.3726753,5,3.53131341551252,1.41590377620852
"MI","Charlotte",9090,6.451,1409.1381426,6,4.23799454186483,1.41576397532589
"NC","Middlesex",825,1.045,789.37028149,2,1.41298115200833,1.41544704765334
"OK","Ada",17235,20.144,872.74618107,8,5.6525701732078,1.41528539316833
"WI","Coon Valley",787,1.114,706.37962038,2,1.41524353527047,1.4131843390599
"OH","Milford",6855,3.712,1846.5041006,5,3.53856462801836,1.41300231184418
"NC","Belmont",12558,12.159,1037.0809059,7,4.9548303865856,1.41276278981241
"PA","Oxford",5581,1.963,2837.2023193,4,2.83182618010722,1.41251607464429
"MN","Burnsville",61339,24.937,2470.2425888,18,12.7458030475501,1.41222957336217
"OR","Cottage Grove",10465,3.862,2704.6364133,6,4.24872845761658,1.41218721315173
"OH","Oak Harbor",2707,1.554,1749.5189616,3,2.12475879636105,1.41192497008974
"MO","New Bloomfield",673,1.545,435.55782881,2,1.41652739327106,1.41190351100912
"MD","Rockville",68079,13.604,5008.3910632,19,13.4666293964207,1.41089499389134
"TX","Wichita Falls",104683,72.01,1453.7205571,22,15.5930605894666,1.41088401945039
"VA","Strasburg",6676,4.071,1639.881521,5,3.54441178058471,1.41067130726418
"MI","Lake City",837,1.047,798.6471812,2,1.41805259080342,1.41038492716752
"WA","Mercer Island",25894,6.383,4056.9439204,10,7.09136470513092,1.41016580246741
"OH","LaGrange",2479,1.901,1234.0380461,3,2.12810064449559,1.40970776347425
"AZ","Winslow",9338,12.988,760.72259026,6,4.25622770309499,1.40969901484289
"MN","Onamia",864,0.982,910.05052688,2,1.41890039961797,1.40954220644274
"ME","Sanford",21223,47.79,444.08584233,7,4.9682147748312,1.40895680183992
"IN","North Webster",1168,0.81,1442.7897779,2,1.42016369402935,1.40828836028438
"VA","Lynchburg",82168,48.976,1677.7821337,20,14.2029534291748,1.40815782433795
"TX","Waxahachie",37988,49.5,777.80158475,11,7.81339052278636,1.40783952471343
"WI","Waukesha",72299,25.522,2832.86121,20,14.2091522224483,1.40754351047088
"MN","Wabasha",2473,8.191,301.94544151,3,2.13272991451522,1.40664787396763
"AR","Springdale",81125,47.016,1730.2671205,20,14.2217704169823,1.40629467454473
"IL","Kingston",1169,0.222,1188.2100973,1,0.711201993948309,1.40607029860589
"OK","Bristow",4200,3.458,1189.8775278,4,2.84548684541068,1.40573484163224
"GA","Milner",654,2.107,315.50367499,2,1.4229106913782,1.40556959204716
"SC","Irmo",12483,6.86,1822.430969,7,4.98203922847178,1.4050471461557
"MO","Ashland",3968,5.934,676.43741504,4,2.84731571779198,1.40483191765678
"MN","Cambridge",9176,7.48,1228.9797975,6,4.27157048127846,1.40463560798
"AL","Jacksonville",12544,10.908,1149.5011436,7,4.9838674626149,1.40453173213545
"FL","Pompano Beach",112118,24.022,4668.086833,27,19.2256509731358,1.40437377323282
"TN","Estill Springs",2034,4.527,458.46100623,3,2.13670453663523,1.40403127740078
"CO","Mead",4731,13.001,386.74394711,4,2.84931529776796,1.40384604088338
"KY","Kuttawa",670,2.188,305.79857978,2,1.42475558882877,1.40374953829387
"CA","Manhattan Beach",35183,3.934,8935.96859,10,7.12452543434932,1.40360225984838
"NY","Minoa",3415,1.321,2516.7480523,3,2.13765631045221,1.40340614407064
"MI","Sterling Heights",132438,36.443,3634.9640957,30,21.3862716880729,1.40276904911532
"NY","Belmont",902,0.996,905.77313965,2,1.42678086854886,1.40175695097043
"CO","Estes Park",6426,6.822,943.50509571,5,3.56961505811718,1.4007112583835
"PA","Lititz",9465,2.322,4075.8608282,5,3.56975121373451,1.4006578331741
"NM","Angel Fire",1070,28.805,37.157203965,1,0.7141001316901,1.40036383641779
"KY","Shepherdsville",12442,15.816,856.92585239,7,4.99937383108105,1.40017534925696
"SC","Six Mile",672,2.038,329.76986713,2,1.42868634358176,1.3998873923481
"MI","Bloomfield Hills",3997,4.959,806.01595902,4,2.85810616979181,1.39952813589544
"PA","Shippensburg",5565,2.028,2743.8068473,4,2.85889659430613,1.39914119593081
"CA","San Fernando",24322,2.374,10245.048403,7,5.00684536025546,1.39808591964239
"NC","Graham",15646,9.95,1601.5615529,8,5.72309195869001,1.39784578995847
"OR","Molalla",9265,2.415,3805.3551992,5,3.57866627039616,1.39716856007546
"PA","Bethel Park",32345,11.702,2771.4743727,12,8.59098851437251,1.39681248321125
"UT","Layton",78014,22.496,3468.4022348,21,15.0379026406464,1.39647133658377
"IL","Christopher",2717,1.622,1675.4420616,3,2.14863048789884,1.39623821634111
"ID","Moscow",25702,6.909,3719.9569962,10,7.16420053182618,1.39582915854687
"KY","Independence",28521,17.56,1624.2262425,11,7.88089270213614,1.39578096235448
"IL","McLean",795,1.177,675.27013882,2,1.43290335797625,1.39576754347528
"NM","Artesia",12356,11.325,1124.7962035,7,5.01529356607136,1.39573085957625
"NY","Palmyra",3321,1.347,2465.6836864,3,2.15138763088835,1.39444884637607
"SC","Barnwell",4291,7.842,547.15613845,4,2.86915025450394,1.39414099826974
"OK","Luther",1759,15.762,115.23599146,2,1.43476608028473,1.39395545202957
"IN","New Albany",36843,15.438,2391.4899825,13,9.32718549910887,1.39377521774838
"NC","Winston-Salem",247945,132.678,1869.6728454,38,27.2744193197656,1.39324689389305
"CA","Calabasas",23853,13.708,1743.4231473,10,7.17757658950312,1.39322790572859
"ID","Murtaugh",172,0.225,1446.9911682,1,0.717976487198155,1.39280327118012
"MO","New Haven",2072,3.213,644.94453551,3,2.15405113907815,1.39272459486913
"CA","Atwater",29559,6.567,4851.8932102,11,7.90108615946364,1.39221364986947
"MN","Little Falls",8696,8.034,1166.4331119,6,4.31012851658353,1.3920698598463
"OH","Cortland",6768,4.333,1562.8567471,5,3.5920336655105,1.39196913659477
"IL","Peoria",110417,47.965,2300.3045781,25,17.9610553306542,1.39190039447918
"MO","Cabool",2080,3.9,533.27933466,3,2.15558026739127,1.39173662209789
"CA","Orange",138669,25.668,5402.8623755,31,22.2801430144007,1.39137347457614
"NC","Concord",96341,63.479,1517.1443878,21,15.0983256724824,1.39088270153516
"MO","Arcola",53,0.256,178.82999022,1,0.71905079460973,1.39072233491204
"IN","Anderson",54765,41.598,1316.5420785,15,10.7904566904355,1.39011725178378
"CA","Seal Beach",23896,11.268,2119.403957,10,7.19401699747502,1.39004397730918
"AR","Paragould",28986,31.857,910.32462487,10,7.19712948839268,1.38944283497021
"TN","Alamo",2277,2.196,1036.9478987,3,2.15921350002972,1.38939479581741
"PA","Coatesville",13069,1.808,7228.1857849,5,3.59911771102958,1.38922936159531
"OR","Philomath",5666,2.022,2825.7914708,4,2.88127994671981,1.38827190483653
"NJ","Bayonne",64897,5.821,11147.839381,15,10.808060623281,1.38785305919633
"SC","Coward",771,3.531,218.33666813,2,1.44111417042149,1.38781509546537
"IN","Greenville",1051,0.913,1150.542366,2,1.44206005576397,1.38690479082748
"MO","Stover",1094,0.887,1233.1402917,2,1.44220726996094,1.3867632216652
"KY","Clarkson",886,1.064,833.08562952,2,1.44261726053594,1.38636910475963
"AL","Athens",27366,40.337,686.55462897,9,6.49223490622632,1.38627146583507
"PA","Homestead",3149,0.576,5471.9182151,2,1.44298811174246,1.38601280476589
"MD","Rising Sun",2781,1.627,1709.5950921,3,2.1652194435546,1.38554085542247
"OH","Berlin Heights",713,1.6,444.91937436,2,1.44354544999266,1.38547767928621
"UT","Virgin",658,12.715,38.331829694,1,0.721871035218794,1.38528899375621
"FL","Winter Springs",37312,14.859,2511.0566831,13,9.39068950680276,1.3843498915157
"CA","Thousand Oaks",126813,55.257,2294.6726919,27,19.5123639763232,1.38373802542646
"TX","Rio Hondo",2707,1.689,1605.1025379,3,2.16906989306948,1.38308129654349
"NC","Washington",9497,8.19,1159.5871949,6,4.33845153497609,1.38298191223958
"MS","Woodville",919,1.036,887.01756036,2,1.44615913936602,1.38297366144419
"CA","Stockton",312697,62.207,5029.5190437,55,39.7930495818971,1.38215091775778
"CO","Snowmass Village",2732,27.782,101.63713461,2,1.447403776564,1.38178442835614
"OK","Manchester",99,0.242,403.48777068,1,0.723731878736365,1.38172716910854
"CA","Murrieta",116223,33.612,3457.7530124,27,19.5412997413649,1.38168905637564
"OH","Roseville",1839,0.687,2675.0859911,2,1.44787205655383,1.38133752284737
"OH","Crestline",4425,3.15,1404.6147367,4,2.89654857991271,1.38095387998655
"OR","Pendleton",16789,11.444,1432.1332324,8,5.79347885684653,1.38086289734982
"IL","Orland Park",57857,22.028,2626.2995866,17,12.312419295561,1.38071971006778
"GA","Hoschton",2180,4.831,451.26008381,3,2.17289354094538,1.38064748385913
"KS","Overland Park",195494,75.183,2600.3344431,36,26.0783619514973,1.38045480260439
"OH","New Paris",1572,0.735,2137.864927,2,1.44917713268626,1.38009354059618
"NC","Smithfield",12985,12.028,1089.4167403,7,5.07230384648514,1.38004350919369
"CA","Lakewood",79307,9.402,8426.1256234,19,13.7708050130897,1.37973052279368
"GA","Oxford",2346,2.153,1089.4142029,3,2.17443005006661,1.37967188225167
"NC","Madison",2116,3.54,597.79478494,3,2.17459718005278,1.37956584673175
"OR","Monmouth",10586,2.174,4871.4753074,5,3.62527498561598,1.37920572090077
"IN","Batesville",6686,6.104,1085.4649314,5,3.62578920536095,1.37901011801988
"UT","Midvale",34124,5.914,5772.3733418,11,7.9777337719886,1.37883768929758
"ND","Casselton",2475,1.953,1267.1717718,3,2.17613346647722,1.37859191369199
"MO","Troy",12820,7.748,1656.2778813,7,5.07858684203678,1.37833618243154
"NY","Marathon",862,1.13,763.10548985,2,1.45110714884401,1.37825797467351
"MN","Woodbury",72828,34.894,2087.1128261,19,13.8192972783898,1.37488901333005
"SD","Alcester",755,0.727,2262.2442418,2,1.45471982741761,1.37483518290278
"TN","Harrogate",4348,7.265,598.47376737,4,2.91448048771567,1.37245729276958
"FL","Palmetto",13748,5.35,2590.8871215,7,5.10082879273882,1.3723260051317
"MS","Clinton",24440,41.868,583.67909986,8,5.82952843006896,1.37232369581314
